acronymName;games-played;total-points;total-wins;total-losses;goals;goals-against;passes-accuracy;accurate-pass;total-pass;accurate-pass-percentage;assists;total-attacking-assist;accurate-long-balls;long-ball-percentage;long-passes-successful;total-scoring-attempts;on-target-scoring-attempts;chances-created;goalkeeper-saves;short-pass-attempts;home-wins;home-losses;away-wins;away-losses;home-goals-scored;home-goals-conceded;away-goals-conceded;Possession Percentage;Catches;Clean Sheets;Games Played;Goal Assists;Goal Conversion;Goals;Goals Conceded;Goals Conceded Inside Box;Goals Openplay;Goals from Inside Box;Ground Duels won;Hit Woodwork;Key Passes (Attempt Assists);Open Play Passes;Overruns;Passing % Opp Half;Passing Accuracy;Points Dropped from Winning Positions;Right Foot Goals;Shots Off Target (inc woodwork);Shots On Conceded Inside Box;Shots On Target ( inc goals );Successful Dribbles;Successful Long Passes;Successful Open Play Passes;Successful Passes Opposition Half;Successful Short Passes;Total Passes;Total Shots;Total Successful Passes ( Excl Crosses & Corners ) ;Home Goals;Away Goals;Penalties Saved
PAC;-0.8400268812903089;-1.0522441986689133;-1.1104725312829862;-0.8996157910815599;-1.2913906074573027;-1.0284138327511545;-0.4765742342855728;-0.5462902308999483;-0.5855713092356577;-0.4765742342855728;-1.4078240101405;-1.4078240101405;-1.126847280118495;-1.0268099134400168;-1.126847280118495;-1.101828321745964;-1.0975254785079382;-1.0063985313548702;-1.1681962706642985;-0.5196154739075121;-0.7963047517623554;-0.7702104594860435;-1.1657435102022464;-0.8849106260336278;-0.5981192684925434;-1.0294797523898254;-0.9549779282037195;-0.5099266257380759;-1.1681962706642985;-0.9271440066509836;-0.8400268812903089;-1.4078240101405;-0.7495225184046349;-1.2913906074573027;-1.0284138327511545;-1.0198054340158105;-1.296307165149842;-1.1196038188221544;-0.8103986140337318;-1.0938554373706;-1.0063985313548702;-0.5813074083421644;-0.9928472279820747;-0.7603482826052673;-0.44806078701628693;0.14390597056918167;-0.46405094009324854;-0.9781576089384852;-0.9071808735520708;-1.0975254785079382;-0.9239648231048929;-1.126847280118495;-0.5728853171536145;-1.1733193821233603;-0.48398825057011063;-0.559381856634786;-1.101828321745964;-0.5462902308999483;-0.6442863097178823;-1.3991648866125392;
VAL;-0.8400268812903089;-0.8400268812903089;-0.6548940569104791;-1.0751505795852787;-0.8301796762225517;-1.2340965993013853;-0.12997479116879257;-0.5967444982409326;-0.6850382165578789;-0.12997479116879257;-0.1564248900156111;-0.1564248900156111;-0.3380541840355485;0.07898537795692437;-0.3380541840355485;-0.43171051202912036;-0.43347644949473185;-0.5565248140632905;0.1297995856293665;-0.6315117442258692;-0.7963047517623554;-0.7702104594860435;-0.3179300482369763;-1.1927056263931506;-1.1962385369850868;-0.772109814292369;-1.4855212216502303;-0.6177525201672729;0.1297995856293665;-1.1519061900815248;-0.8400268812903089;-0.1564248900156111;-0.8996616144230898;-0.8301796762225517;-1.2340965993013853;-1.3807985080037082;-0.5685557741885272;-1.0166517435281632;-0.9990365762590414;-0.6450942322954821;-0.5565248140632905;-0.6393304891631388;-0.546623754731704;-0.09252915608423831;-0.1555952384762987;-0.3494859285251554;-0.7916163095708357;-0.3805922332960652;-0.954307152697633;-0.43347644949473185;-0.6590286731106584;-0.3380541840355485;-0.5679091146159067;-0.6192786768972105;-0.5782397696012996;-0.6708536930714488;-0.43171051202912036;-0.5967444982409326;-1.1471439173025708;0.019706547698768156;-0.5722930891116554
VFC;-0.8400268812903089;-1.1937224102546493;-1.33826176846924;-0.8996157910815599;-0.8301796762225517;-0.8912919883843339;-1.169773120519133;-0.9570683366849524;-0.9738131087836827;-1.169773120519133;-0.7252426718905606;-0.7252426718905606;-0.5714725492029511;-0.868839157526168;-0.5714725492029511;-0.9471857502728461;-1.0975254785079382;-0.8047310029138172;-0.778797513776199;-0.957234085759872;-1.5457680475386897;-1.4548419790291933;-0.7418367792196113;-0.26932062531458234;-1.1962385369850868;-1.4155346595360099;-0.4244346347572086;-0.7076074321916034;-0.778797513776199;-1.1519061900815248;-0.8400268812903089;-0.7252426718905606;0.06216696944514192;-0.8301796762225517;-0.8912919883843339;-0.5866137452303335;-0.7504936219288559;-0.8107475929401808;-0.9394666934510488;-0.4207136297579231;-0.8047310029138172;-0.9312591145436663;-0.546623754731704;-1.712459888689461;-1.2648243311096639;-1.5007336930786086;-1.3375585920334812;-0.722058162234591;-1.0485597109887572;-1.0975254785079382;-1.109420128100857;-0.5714725492029511;-0.9334338101129913;-1.3314330868630737;-0.9257643279248308;-0.9270591235911982;-0.9471857502728461;-0.9570683366849524;-1.1471439173025708;0.019706547698768156;-0.5722930891116554
HFX;-0.16800537625806178;0.07958149401697663;0.2562628918345353;-0.19747663706668386;-0.0922421862469502;0.5484873774672824;-0.4765742342855728;-0.264550030084364;-0.19641276399802685;-0.4765742342855728;0.07110222273436868;0.07110222273436868;-0.1770760011614778;-0.07898537795692437;-0.1770760011614778;0.3071373294535533;-0.06456032226517283;0.3587355073230269;0.519198342517466;-0.19026896167493904;0.32789019190214636;-0.08557893994289371;0.10597668274565876;-0.26932062531458234;0.0;0.6434248452436407;0.31832597606790647;-0.09659403042615565;0.519198342517466;0.42142909393226524;-0.16800537625806178;0.07110222273436868;-0.6040752691367558;-0.0922421862469502;0.5484873774672824;0.4241668619357796;-0.2956490025780341;0.012869009411748903;0.8377014769873949;0.47680878039231284;0.3587355073230269;-0.17197270536294657;0.6135572757192596;0.15689726466457687;-0.5229605006667689;0.3083699369339607;0.08189134236939681;0.5584390712848807;0.7422388965426034;-0.06456032226517283;0.586171231862244;-0.1770760011614778;-0.24807500605595767;0.6417745291975762;-0.25483645311513436;-0.20204270354145143;0.3071373294535533;-0.264550030084364;0.11000010165915063;-0.2955982154815224;
ATO;0.5040161287741853;1.2821462924957345;1.1674198405795495;1.3823364594667868;1.2913906074573027;0.959852910567744;1.6030224244151083;1.8161303753048958;1.807134940635288;1.6030224244151083;1.0949742301092777;1.0949742301092777;0.07244018229333181;0.07898537795692437;0.07244018229333181;1.2178102503508021;1.3742125739301074;0.7930963378114487;-0.0;1.8261290107420936;0.7026218397903136;1.2836840991434058;1.377696875693564;1.269654376483031;0.897178902738815;0.772109814292369;0.8488692695144172;1.7184751924653228;-0.0;0.8709534607933482;0.5040161287741853;1.0949742301092777;0.36713700823262924;1.2913906074573027;0.959852910567744;0.7851599359236772;1.4327605509550885;1.5571501388216171;0.500138807742104;0.028047575317194873;0.7930963378114487;1.8266504457282728;1.4167595275699267;1.084870830031146;1.5242983391131288;0.8017618360282978;0.30026825535445495;0.9568159883798274;0.22384982594142008;1.3742125739301074;1.301498836846677;0.07244018229333181;1.822930013728267;1.1276849388854757;1.8128899999435106;1.8152379493929958;1.2178102503508021;1.8161303753048958;0.8642865130361834;1.123273218829785;1.1445861782233113
FOR;0.5040161287741853;1.4236245040814708;1.3952090777658035;1.3823364594667868;0.7379374899756016;1.3026575214847955;0.5632240950647678;0.3730490297645336;0.3788451562295664;0.5632240950647678;0.18486577910935859;0.18486577910935859;0.9095267332384995;1.500722181181563;0.9095267332384995;0.16967726592189308;0.30435580496438625;0.2501452997009215;0.9085970994055655;0.37057145392880986;1.0773534876784807;1.2836840991434058;1.377696875693564;1.269654376483031;0.7476490856156792;1.1581647214385535;1.1671952455823238;0.17297070564683614;0.9085970994055655;1.3204778276544311;0.5040161287741853;0.18486577910935859;1.1225243350754839;0.7379374899756016;1.3026575214847955;1.2905502395067339;0.7050091599937737;1.0423897623516611;0.34128578692079053;1.3743311905425488;0.2501452997009215;0.34978171670690916;0.43506788641911137;0.9319965721528368;0.6112351631834168;0.6372978696635188;0.7370220813245713;0.04624017787709203;1.1192491297071003;0.30435580496438625;0.24175423686973901;0.9095267332384995;0.34725977027345245;0.9065828477047384;0.32273328199068285;0.34318043193303266;0.16967726592189308;0.3730490297645336;0.6128577092438392;0.492663692469204;
ITO;0.5040161287741853;0.008842388224108514;0.0284736546482817;-0.021941848562964873;0.1844843724939004;-0.0;0.21662465194798763;0.025673631611562754;0.022689455817741722;0.21662465194798763;0.18486577910935859;0.18486577910935859;0.10463581886814595;-0.23695613387077313;0.10463581886814595;-0.12242536908288487;0.2305725795184744;-0.21524130439381614;-0.259599171258733;-0.034882642973738824;0.32789019190214636;0.2567368198286812;-0.3179300482369763;-0.26932062531458234;0.5981192684925434;0.25736993809745634;0.2122173173786043;-0.3841297489040125;-0.259599171258733;0.42142909393226524;0.5040161287741853;0.18486577910935859;0.6158048860131969;0.1844843724939004;-0.0;0.27976963234062063;0.6140402361236094;0.21877315999973132;0.46042555253677564;0.47680878039231284;-0.21524130439381614;-0.04958026925620371;0.16733380246888896;0.29099749087361837;0.2973696964575801;-0.5139498948899345;0.8462105378171003;-0.3805922332960652;0.17672354679585797;0.2305725795184744;-0.12915637312218933;0.10463581886814595;-0.0019791714638610707;-0.03438651708770188;0.019877690032644134;-0.006517506565853272;-0.12242536908288487;0.025673631611562754;0.3614289054514949;-0.1379458338913771;
CAV;1.1760376338064324;0.29179881139558095;0.2562628918345353;0.3291277284444731;0.8301796762225517;0.34280461091705144;-0.12997479116879257;0.1498000592292053;0.23216584589265019;-0.12997479116879257;0.7536835609843081;0.7536835609843081;1.126847280118495;0.5528976456984706;1.126847280118495;0.9085251074045667;0.7839467703628129;1.1809185078903968;0.6489979281468325;0.1368124438710276;0.7026218397903136;0.2567368198286812;-0.3179300482369763;0.34626937540446306;0.7476490856156792;0.3860549071461845;0.31832597606790647;0.42456445931496284;0.6489979281468325;0.19666691050172377;1.1760376338064324;0.7536835609843081;0.08562620319802428;0.8301796762225517;0.34280461091705144;0.2075710175430411;0.1591956167727876;0.11582108470574011;0.6093502595567569;-0.19633302722036414;1.1809185078903968;0.19701782423293748;-0.546623754731704;0.10057516965678112;-0.0414623414850872;0.4728339032987397;0.6278336248320422;0.8999050002234065;0.6479863382514792;0.7839467703628129;0.6921456918599377;1.126847280118495;0.15409263540061194;0.48237534718355624;0.08732782924453772;0.2074365020787093;0.9085251074045667;0.1498000592292053;0.9900009149323556;0.17735892928891342;
